"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","72","54","0","1994","A","","Alabama -- Statewide","Federal Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",5,337,3377900,0,0,193,10016,"",1.13,1.26,1.23,0.00,0.00,0.98,0.98,"",0,0.0,-9,-2.6,-253699,-7.0,0,0.0,0,0.0,-9,-4.5,-472,-4.5
"01000","3","72","54","0","1994","A","","Alabama -- Statewide","Local Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",4,243,2169392,0,0,172,8921,"",1.47,2.75,2.21,0.00,0.00,0.81,0.81,"",0,0.0,1,0.4,138953,6.8,0,0.0,0,0.0,11,6.8,525,6.3
"01000","5","72","54","0","1994","A","","Alabama -- Statewide","Private","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",5941,109223,961935371,0,0,169,8807,"",0.85,0.83,0.81,0.00,0.00,0.97,0.98,"",249,4.4,4784,4.6,73710521,8.3,0,0.0,0,0.0,5,3.0,302,3.6
"01001","5","72","74","0","1994","A","","Autauga County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",40,838,6555584,0,0,150,7820,"",0.83,1.23,1.22,0.00,0.00,0.99,0.99,"",-1,-2.4,37,4.6,587357,9.8,0,0.0,0,0.0,7,4.9,366,4.9
"01003","5","72","74","0","1994","A","","Baldwin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",248,5220,52158373,0,0,192,9992,"",1.16,1.91,2.83,0.00,0.00,1.48,1.48,"",25,11.2,577,12.4,6497020,14.2,0,0.0,0,0.0,3,1.6,158,1.6
"01009","5","72","74","0","1994","A","","Blount County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",35,391,3057359,0,0,150,7824,"",0.74,0.60,0.72,0.00,0.00,1.18,1.18,"",1,2.9,23,6.2,201758,7.1,0,0.0,0,0.0,1,0.7,64,0.8
"01015","1","72","74","0","1994","A","","Calhoun County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,47,535097,0,0,221,11487,"",9.25,6.63,8.10,0.00,0.00,1.23,1.23,"",0,0.0,2,4.4,43778,8.9,0,0.0,0,0.0,9,4.2,446,4.0
"01015","5","72","74","0","1994","A","","Calhoun County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",155,3132,24568810,0,0,151,7844,"",0.91,0.90,0.86,0.00,0.00,0.96,0.96,"",11,7.6,135,4.5,1403891,6.1,0,0.0,0,0.0,2,1.3,113,1.5
"01017","5","72","74","0","1994","A","","Chambers County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",43,686,5217359,0,0,146,7609,"",0.97,0.71,0.66,0.00,0.00,0.94,0.94,"",1,2.4,-7,-1.0,-12959,-0.2,0,0.0,0,0.0,1,0.7,63,0.8
"01021","5","72","74","0","1994","A","","Chilton County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",43,653,4751787,0,0,140,7273,"",0.88,1.17,1.29,0.00,0.00,1.10,1.10,"",2,4.9,70,12.0,608907,14.7,0,0.0,0,0.0,3,2.2,162,2.3
"01027","5","72","74","0","1994","A","","Clay County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,121,749658,0,0,119,6200,"",0.60,0.29,0.28,0.00,0.00,0.97,0.97,"",1,10.0,9,8.0,-2910,-0.4,0,0.0,0,0.0,-10,-7.8,-499,-7.4
"01029","5","72","74","0","1994","A","","Cleburne County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,121,842029,0,0,134,6969,"",0.80,0.52,0.53,0.00,0.00,1.02,1.02,"",1,10.0,11,10.0,102952,13.9,0,0.0,0,0.0,5,3.9,255,3.8
"01031","5","72","74","0","1994","A","","Coffee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",50,864,6277579,0,0,140,7262,"",0.79,0.78,0.84,0.00,0.00,1.09,1.08,"",5,11.1,41,5.0,524933,9.1,0,0.0,0,0.0,6,4.5,270,3.9
"01033","5","72","74","0","1994","A","","Colbert County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",95,1542,12333150,0,0,154,7998,"",0.97,0.87,0.72,0.00,0.00,0.83,0.83,"",10,11.8,94,6.5,1067567,9.5,0,0.0,0,0.0,4,2.7,216,2.8
"01039","5","72","74","0","1994","A","","Covington County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",41,551,3841572,0,0,134,6968,"",0.63,0.52,0.52,0.00,0.00,1.01,1.01,"",3,7.9,56,11.3,356504,10.2,0,0.0,0,0.0,-1,-0.7,-74,-1.1
"01043","5","72","74","0","1994","A","","Cullman County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",73,1458,12776194,0,0,168,8761,"",0.69,0.82,0.95,0.00,0.00,1.16,1.16,"",4,5.8,101,7.4,1265258,11.0,0,0.0,0,0.0,5,3.1,280,3.3
"01045","1","72","74","0","1994","A","","Dale County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,61,759140,0,0,238,12394,"",25.46,22.76,28.86,0.00,0.00,1.26,1.26,"",0,0.0,-3,-4.7,-44780,-5.6,0,0.0,0,0.0,-5,-2.1,-250,-2.0
"01047","5","72","74","0","1994","A","","Dallas County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",61,835,6752658,0,0,155,8084,"",0.77,0.60,0.67,0.00,0.00,1.11,1.12,"",2,3.4,52,6.6,740469,12.3,0,0.0,0,0.0,7,4.7,406,5.3
"01049","5","72","74","0","1994","A","","DeKalb County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",75,1063,8966548,0,0,162,8436,"",0.91,0.64,0.78,0.00,0.00,1.21,1.21,"",3,4.2,124,13.2,1146763,14.7,0,0.0,0,0.0,2,1.2,104,1.2
"01051","5","72","74","0","1994","A","","Elmore County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",39,775,6691674,0,0,166,8632,"",0.64,0.92,1.06,0.00,0.00,1.16,1.16,"",2,5.4,53,7.3,575259,9.4,0,0.0,0,0.0,3,1.8,161,1.9
"01053","5","72","74","0","1994","A","","Escambia County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",49,746,5656893,0,0,146,7580,"",0.80,0.74,0.71,0.00,0.00,0.97,0.97,"",0,0.0,15,2.1,185887,3.4,0,0.0,0,0.0,2,1.4,91,1.2
"01055","5","72","74","0","1994","A","","Etowah County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",147,2814,23274826,0,0,159,8271,"",1.04,1.02,0.97,0.00,0.00,0.95,0.95,"",5,3.5,308,12.3,3616236,18.4,0,0.0,0,0.0,8,5.3,426,5.4
"01059","5","72","74","0","1994","A","","Franklin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",34,416,2928909,0,0,136,7048,"",0.79,0.52,0.54,0.00,0.00,1.04,1.04,"",3,9.7,29,7.5,272857,10.3,0,0.0,0,0.0,4,3.0,191,2.8
"01069","5","72","74","0","1994","A","","Houston County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",168,3438,28845056,0,0,161,8390,"",0.91,1.04,1.04,0.00,0.00,1.00,1.00,"",4,2.4,118,3.6,1492713,5.5,0,0.0,0,0.0,3,1.9,151,1.8
"01073","5","72","74","0","1994","A","","Jefferson County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1082,20979,201291949,0,0,185,9595,"",0.87,0.77,0.72,0.00,0.00,0.94,0.94,"",29,2.8,330,1.6,11181242,5.9,0,0.0,0,0.0,8,4.5,388,4.2
"01077","5","72","74","0","1994","A","","Lauderdale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",110,2258,17641854,0,0,150,7815,"",0.84,0.96,1.03,0.00,0.00,1.07,1.07,"",-3,-2.7,72,3.3,513398,3.0,0,0.0,0,0.0,-1,-0.7,-21,-0.3
"01081","5","72","74","0","1994","A","","Lee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",162,3302,24802679,0,0,144,7511,"",1.24,1.20,1.10,0.00,0.00,0.91,0.91,"",12,8.0,209,6.8,2438548,10.9,0,0.0,0,0.0,5,3.6,280,3.9
"01083","5","72","74","0","1994","A","","Limestone County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",67,1248,10477464,0,0,161,8397,"",1.01,0.74,0.49,0.00,0.00,0.66,0.66,"",2,3.1,-41,-3.2,196501,1.9,0,0.0,0,0.0,8,5.2,421,5.3
"01089","1","72","74","0","1994","A","","Madison County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,16,203274,0,0,251,13044,"",3.38,0.76,0.74,0.00,0.00,1.01,1.01,"",0,0.0,0,0.0,12051,6.3,0,0.0,0,0.0,20,8.7,1030,8.6
"01089","5","72","74","0","1994","A","","Madison County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",425,8911,80825508,0,0,174,9070,"",0.91,0.86,0.68,0.00,0.00,0.79,0.79,"",11,2.7,173,2.0,3652481,4.7,0,0.0,0,0.0,4,2.4,238,2.7
"01091","5","72","74","0","1994","A","","Marengo County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",31,391,2774044,0,0,136,7090,"",0.85,0.67,0.61,0.00,0.00,0.90,0.91,"",2,6.9,42,12.0,304372,12.3,0,0.0,0,0.0,0,0.0,15,0.2
"01095","5","72","74","0","1994","A","","Marshall County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",130,2007,16586816,0,0,159,8265,"",1.02,0.76,0.86,0.00,0.00,1.13,1.13,"",8,6.6,80,4.2,1542528,10.3,0,0.0,0,0.0,9,6.0,456,5.8
