"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","72","54","0","2012","A","","Alabama -- Statewide","Federal Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",11,526,9282138,0,0,339,17635,"",2.03,2.68,2.36,0.00,0.00,0.88,0.88,"",-1,-8.3,-20,-3.7,-170473,-1.8,0,0.0,0,0.0,6,1.8,336,1.9
"01000","2","72","54","0","2012","A","N","Alabama -- Statewide","State Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","72","54","0","2012","A","","Alabama -- Statewide","Local Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",188,2346,51975533,7691150,152085,426,22153,"",20.16,2.43,2.16,2.16,1.62,0.89,0.89,"",-4,-2.1,-40,-1.7,538770,1.0,-18118,-0.2,-44987,-22.8,11,2.7,598,2.8
"01000","5","72","54","0","2012","A","","Alabama -- Statewide","Private","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",8467,158125,2273391906,1277536262,27796318,276,14377,"",1.03,0.97,0.91,1.05,0.94,0.94,0.94,"",102,1.2,4816,3.1,113073914,5.2,43694123,3.5,-8482764,-23.4,5,1.8,286,2.0
"01001","3","72","74","0","2012","A","N","Autauga County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01001","5","72","74","0","2012","A","","Autauga County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",66,1349,18184944,10434161,202409,259,13479,"",1.11,1.49,1.64,1.77,1.57,1.10,1.10,"",-3,-4.3,-13,-1.0,-14778,-0.1,-81647,-0.8,-85349,-29.7,2,0.8,120,0.9
"01003","5","72","74","0","2012","A","","Baldwin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",482,10789,180034011,94116825,2389864,321,16687,"",1.32,2.00,2.87,2.21,2.50,1.44,1.44,"",8,1.7,489,4.7,13191483,7.9,4137482,4.6,-613005,-20.4,9,2.9,489,3.0
"01005","5","72","74","0","2012","A","","Barbour County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",46,553,6418718,4137031,91203,223,11609,"",1.12,0.73,0.72,0.74,0.59,0.99,0.99,"",-1,-2.1,26,4.9,419333,7.0,268076,6.9,-23110,-20.2,4,1.8,225,2.0
"01007","3","72","74","0","2012","A","N","Bibb County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",35.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","5","72","74","0","2012","A","N","Bibb County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0
